id	doi	title	display_name	publication_year	publication_date	language	type	type_crossref	indexed_in	institution_assertions	countries_distinct_count	institutions_distinct_count	corresponding_author_ids	corresponding_institution_ids	fwci	has_fulltext	fulltext_origin	cited_by_count	is_retracted	is_paratext	locations_count	datasets	versions	referenced_works_count	referenced_works	related_works	cited_by_api_url	counts_by_year.year	counts_by_year.cited_by_count	updated_date	created_date	ids.openalex	ids.doi	ids.mag	ids.pmid	ids.pmcid	primary_location.is_oa	primary_location.landing_page_url	primary_location.pdf_url	primary_location.source.id	primary_location.source.display_name	primary_location.source.issn_l	primary_location.source.issn	primary_location.source.is_oa	primary_location.source.is_in_doaj	primary_location.source.is_indexed_in_scopus	primary_location.source.is_core	primary_location.source.host_organization	primary_location.source.host_organization_name	primary_location.source.host_organization_lineage	primary_location.source.host_organization_lineage_names	primary_location.source.type	primary_location.license	primary_location.license_id	primary_location.version	primary_location.is_accepted	primary_location.is_published	open_access.is_oa	open_access.oa_status	open_access.oa_url	open_access.any_repository_has_fulltext	apc_list.value	apc_list.currency	apc_list.value_usd	apc_paid.value	apc_paid.currency	apc_paid.value_usd	citation_normalized_percentile.value	citation_normalized_percentile.is_in_top_1_percent	citation_normalized_percentile.is_in_top_10_percent	cited_by_percentile_year.min	cited_by_percentile_year.max	biblio.volume	biblio.issue	biblio.first_page	biblio.last_page	primary_topic.id	primary_topic.display_name	primary_topic.score	primary_topic.subfield.id	primary_topic.subfield.display_name	primary_topic.field.id	primary_topic.field.display_name	primary_topic.domain.id	primary_topic.domain.display_name	best_oa_location.is_oa	best_oa_location.landing_page_url	best_oa_location.pdf_url	best_oa_location.source.id	best_oa_location.source.display_name	best_oa_location.source.issn_l	best_oa_location.source.issn	best_oa_location.source.is_oa	best_oa_location.source.is_in_doaj	best_oa_location.source.is_indexed_in_scopus	best_oa_location.source.is_core	best_oa_location.source.host_organization	best_oa_location.source.host_organization_name	best_oa_location.source.host_organization_lineage	best_oa_location.source.host_organization_lineage_names	best_oa_location.source.type	best_oa_location.license	best_oa_location.license_id	best_oa_location.version	best_oa_location.is_accepted	best_oa_location.is_published	abstract	authorships.author_position	authorships.institutions	authorships.countries	authorships.is_corresponding	authorships.raw_author_name	authorships.raw_affiliation_strings	authorships.affiliations	authorships.author.id	authorships.author.display_name	authorships.author.orcid	topics.id	topics.display_name	topics.score	topics.subfield.id	topics.subfield.display_name	topics.field.id	topics.field.display_name	topics.domain.id	topics.domain.display_name	keywords.id	keywords.display_name	keywords.score	concepts.id	concepts.wikidata	concepts.display_name	concepts.level	concepts.score	mesh.descriptor_ui	mesh.descriptor_name	mesh.qualifier_ui	mesh.qualifier_name	mesh.is_major_topic	locations.is_oa	locations.landing_page_url	locations.pdf_url	locations.license	locations.license_id	locations.version	locations.is_accepted	locations.is_published	locations.source.id	locations.source.display_name	locations.source.issn_l	locations.source.issn	locations.source.is_oa	locations.source.is_in_doaj	locations.source.is_indexed_in_scopus	locations.source.is_core	locations.source.host_organization	locations.source.host_organization_name	locations.source.host_organization_lineage	locations.source.host_organization_lineage_names	locations.source.type	sustainable_development_goals.id	sustainable_development_goals.display_name	sustainable_development_goals.score	grants.funder	grants.funder_display_name	grants.award_id
https://openalex.org/W2919115771	https://doi.org/10.1038/nature14539	Deep learning	Deep learning	2015	2015-05-26	en	review	journal-article	crossref|pubmed		2	6	https://openalex.org/A5001226970	https://openalex.org/I4210114444|https://openalex.org/I57206974	270.632	True	pdf	71583	False	False	3	[]	[]	43	https://openalex.org/W146900863|https://openalex.org/W1498436455|https://openalex.org/W1573503290|https://openalex.org/W1752712236|https://openalex.org/W1970689298|https://openalex.org/W1978592082|https://openalex.org/W1993845689|https://openalex.org/W1993882792|https://openalex.org/W1999497791|https://openalex.org/W1999798000|https://openalex.org/W2022508996|https://openalex.org/W2025768430|https://openalex.org/W2064675550|https://openalex.org/W2072128103|https://openalex.org/W2074551195|https://openalex.org/W2085989895|https://openalex.org/W2088338354|https://openalex.org/W2091987367|https://openalex.org/W2095739681|https://openalex.org/W2098580305|https://openalex.org/W2100495367|https://openalex.org/W2107878631|https://openalex.org/W2108069432|https://openalex.org/W2111304802|https://openalex.org/W2112796928|https://openalex.org/W2116360511|https://openalex.org/W2117671523|https://openalex.org/W2120284346|https://openalex.org/W2120432001|https://openalex.org/W2121289914|https://openalex.org/W2136922672|https://openalex.org/W2144015117|https://openalex.org/W2144354855|https://openalex.org/W2145339207|https://openalex.org/W2158778629|https://openalex.org/W2160815625|https://openalex.org/W2163922914|https://openalex.org/W2166206801|https://openalex.org/W2169805405|https://openalex.org/W2800394774|https://openalex.org/W3139812727|https://openalex.org/W4232280717|https://openalex.org/W4249882522	https://openalex.org/W589102260|https://openalex.org/W4226493464|https://openalex.org/W3133861977|https://openalex.org/W3103566983|https://openalex.org/W3048601286|https://openalex.org/W2965925734|https://openalex.org/W2951211570|https://openalex.org/W2088845016|https://openalex.org/W1966421350|https://openalex.org/W1868434454	https://api.openalex.org/works?filter=cites:W2919115771	2025|2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013|2012	5746|8765|9137|9235|10150|9699|8467|5709|3100|1210|184|15|4|6	2025-10-08T13:31:45.000529	2019-03-11	https://openalex.org/W2919115771	https://doi.org/10.1038/nature14539	2919115771	https://pubmed.ncbi.nlm.nih.gov/26017442		False	https://doi.org/10.1038/nature14539		https://openalex.org/S137773608	Nature	0028-0836	0028-0836|1476-4687	False	False	True	True	https://openalex.org/P4310319908	Nature Portfolio	https://openalex.org/P4310319908|https://openalex.org/P4310319965	Nature Portfolio|Springer Nature	journal				False	False	False	closed		False	9750	EUR	11690				0.994135	True	True	99	100	521	7553	436	444	https://openalex.org/T10775	Generative Adversarial Networks and Image Synthesis	0.9988	https://openalex.org/subfields/1707	Computer Vision and Pattern Recognition	https://openalex.org/fields/17	Computer Science	https://openalex.org/domains/3	Physical Sciences																							first|middle|last	"https://openalex.org/I4210114444, ""Meta (United States)"", https://ror.org/01zbnvs85, US, funder, ['https://openalex.org/I4210114444']; https://openalex.org/I57206974, ""New York University"", https://ror.org/0190ak572, US, funder, ['https://openalex.org/I57206974']|https://openalex.org/I70931966, ""Université de Montréal"", https://ror.org/0161xgx34, CA, funder, ['https://openalex.org/I70931966']|https://openalex.org/I106938459, ""University of New Brunswick"", https://ror.org/05nkf0n29, CA, funder, ['https://openalex.org/I106938459']; https://openalex.org/I1291425158, ""Google (United States)"", https://ror.org/00njsd438, US, funder, ['https://openalex.org/I1291425158', 'https://openalex.org/I4210128969']; https://openalex.org/I185261750, ""University of Toronto"", https://ror.org/03dbr7087, CA, funder, ['https://openalex.org/I185261750']"	US|CA|CA|US	True|False|False	Yann LeCun|Yoshua Bengio|Geoffrey Hinton	Facebook AI Research, 770 Broadway, New York, 10003, New York, USA|New York University, 715 Broadway, New York, 10003, New York, USA|Department of Computer Science and Operations Research Université de Montréal, Pavillon André-Aisenstadt, PO Box 6128 Centre-Ville STN, Montréal, H3C 3J7, Quebec, Canada|Department of Computer Science, University of Toronto, 6 King's College Road, Toronto, M5S 3G4, Ontario, Canada|Google, 1600 Amphitheatre Parkway, Mountain View, 94043, California, USA	"""Facebook AI Research, 770 Broadway, New York, 10003, New York, USA"", ['https://openalex.org/I4210114444']; ""New York University, 715 Broadway, New York, 10003, New York, USA"", ['https://openalex.org/I57206974']|""Department of Computer Science and Operations Research Université de Montréal, Pavillon André-Aisenstadt, PO Box 6128 Centre-Ville STN, Montréal, H3C 3J7, Quebec, Canada"", ['https://openalex.org/I70931966']|""Department of Computer Science, University of Toronto, 6 King's College Road, Toronto, M5S 3G4, Ontario, Canada"", ['https://openalex.org/I106938459', 'https://openalex.org/I185261750']; ""Google, 1600 Amphitheatre Parkway, Mountain View, 94043, California, USA"", ['https://openalex.org/I1291425158']"	https://openalex.org/A5001226970|https://openalex.org/A5086198262|https://openalex.org/A5108093963	Yann LeCun|Yoshua Bengio|Geoffrey E. Hinton	None|https://orcid.org/0000-0002-9322-3515|None	https://openalex.org/T10775|https://openalex.org/T10320|https://openalex.org/T11512	Generative Adversarial Networks and Image Synthesis|Neural Networks and Applications|Anomaly Detection Techniques and Applications	0.9988|0.9972|0.9971	https://openalex.org/subfields/1707|https://openalex.org/subfields/1702|https://openalex.org/subfields/1702	Computer Vision and Pattern Recognition|Artificial Intelligence|Artificial Intelligence	https://openalex.org/fields/17|https://openalex.org/fields/17|https://openalex.org/fields/17	Computer Science|Computer Science|Computer Science	https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3	Physical Sciences|Physical Sciences|Physical Sciences	https://openalex.org/keywords/abstraction|https://openalex.org/keywords/representation|https://openalex.org/keywords/backpropagation|https://openalex.org/keywords/feature-learning	Abstraction|Representation|Backpropagation|Feature Learning	0.5962026|0.58922315|0.4510422|0.42323104	https://openalex.org/C41008148|https://openalex.org/C108583219|https://openalex.org/C154945302|https://openalex.org/C124304363|https://openalex.org/C2776359362|https://openalex.org/C2779227376|https://openalex.org/C2781238097|https://openalex.org/C155032097|https://openalex.org/C81363708|https://openalex.org/C59404180|https://openalex.org/C153180895|https://openalex.org/C28490314|https://openalex.org/C50644808|https://openalex.org/C138885662|https://openalex.org/C185592680|https://openalex.org/C178790620|https://openalex.org/C111472728|https://openalex.org/C94625758|https://openalex.org/C17744445|https://openalex.org/C199539241	https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q197536|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q673661|https://www.wikidata.org/wiki/Q2145286|https://www.wikidata.org/wiki/Q6505497|https://www.wikidata.org/wiki/Q175026|https://www.wikidata.org/wiki/Q798503|https://www.wikidata.org/wiki/Q17084460|https://www.wikidata.org/wiki/Q17013334|https://www.wikidata.org/wiki/Q7148389|https://www.wikidata.org/wiki/Q189436|https://www.wikidata.org/wiki/Q192776|https://www.wikidata.org/wiki/Q5891|https://www.wikidata.org/wiki/Q2329|https://www.wikidata.org/wiki/Q11351|https://www.wikidata.org/wiki/Q9471|https://www.wikidata.org/wiki/Q7163|https://www.wikidata.org/wiki/Q36442|https://www.wikidata.org/wiki/Q7748	Computer science|Deep learning|Artificial intelligence|Abstraction|Representation (politics)|Layer (electronics)|Object (grammar)|Backpropagation|Convolutional neural network|Feature learning|Pattern recognition (psychology)|Speech recognition|Artificial neural network|Philosophy|Chemistry|Organic chemistry|Epistemology|Politics|Political science|Law	0|2|1|2|3|2|2|3|2|2|2|1|2|0|0|1|1|2|0|1	0.7997676|0.7106126|0.64072216|0.5962026|0.58922315|0.48165026|0.45149773|0.4510422|0.4445377|0.42323104|0.4109375|0.35180676|0.2541905|0.0|0.0|0.0|0.0|0.0|0.0|0.0	D001185|D000465|D001185|D003201|D007802|D016571	Artificial Intelligence|Algorithms|Artificial Intelligence|Computers|Language|Neural Networks, Computer	None|None|Q000639|None|None|None	None|None|trends|None|None|None	True|False|False|False|False|False	False|False|False	https://doi.org/10.1038/nature14539|https://hal.science/hal-04206682|https://pubmed.ncbi.nlm.nih.gov/26017442	None	None	None	None	False|False|False	False|False|False	https://openalex.org/S137773608|None|https://openalex.org/S4306525036	Nature|None|PubMed	0028-0836|None|None	0028-0836|1476-4687|None|None	False|None|False	False|None|False	True|None|False	True|None|False	https://openalex.org/P4310319908|None|https://openalex.org/I1299303238	Nature Portfolio|None|National Institutes of Health	https://openalex.org/P4310319908|https://openalex.org/P4310319965|None|https://openalex.org/I1299303238	Nature Portfolio|Springer Nature|None|National Institutes of Health	journal|None|repository	https://metadata.un.org/sdg/4	Quality education	0.65			
